EmpId,EmpShift,DeptId,Zone,DateTime,ToolScanTime,Img
EMP387,9:00,DEPT2,AZ,9/18/2023 9:04,1.07,AZ_20230918_EMP387
EMP388,9:00,DEPT3,AZ,9/18/2023 9:22,1.08,AZ_20230918_EMP388
EMP389,9:00,DEPT3,AZ,9/18/2023 9:18,1.15,AZ_20230918_EMP389
EMP390,9:00,DEPT4,AZ,9/18/2023 9:24,1.09,AZ_20230918_EMP390
EMP391,9:00,DEPT4,AZ,9/18/2023 9:34,1.12,AZ_20230918_EMP391
EMP392,9:00,DEPT3,AZ,9/18/2023 9:20,1.13,AZ_20230918_EMP392
EMP393,9:00,DEPT2,AZ,9/18/2023 9:20,1.07,AZ_20230918_EMP393
EMP394,9:00,DEPT4,AZ,9/18/2023 9:18,1.08,AZ_20230918_EMP394
EMP395,9:00,DEPT4,AZ,9/18/2023 9:25,1.15,AZ_20230918_EMP395
EMP396,9:00,DEPT1,AZ,9/18/2023 9:29,1.07,AZ_20230918_EMP396
EMP397,9:00,DEPT1,AZ,9/18/2023 9:48,1.09,AZ_20230918_EMP397
EMP398,9:00,DEPT4,AZ,9/18/2023 9:13,1.14,AZ_20230918_EMP398
EMP399,9:00,DEPT1,AZ,9/18/2023 9:26,1.08,AZ_20230918_EMP399
EMP400,9:00,DEPT2,AZ,9/18/2023 8:57,1.12,AZ_20230918_EMP400
EMP201,6:30,DEPT4,AZ,9/19/2023 6:49,1.09,AZ_20230919_EMP201
EMP202,6:30,DEPT1,AZ,9/19/2023 6:59,1.07,AZ_20230919_EMP202
EMP203,6:30,DEPT1,AZ,9/19/2023 7:09,1.04,AZ_20230919_EMP203
EMP204,6:30,DEPT4,AZ,9/19/2023 6:37,1.17,AZ_20230919_EMP204
EMP205,6:30,DEPT3,AZ,9/19/2023 6:47,1.15,AZ_20230919_EMP205
EMP206,6:30,DEPT4,AZ,9/19/2023 6:52,1.08,AZ_20230919_EMP206
EMP207,6:30,DEPT4,AZ,9/19/2023 6:44,1.15,AZ_20230919_EMP207
EMP208,6:30,DEPT2,AZ,9/19/2023 6:58,1.1,AZ_20230919_EMP208
EMP209,6:30,DEPT1,AZ,9/19/2023 6:55,1.14,AZ_20230919_EMP209
EMP210,6:30,DEPT3,AZ,9/19/2023 6:57,1.1,AZ_20230919_EMP210
EMP211,6:30,DEPT4,AZ,9/19/2023 6:48,1.07,AZ_20230919_EMP211
EMP212,6:30,DEPT4,AZ,9/19/2023 6:30,1.1,AZ_20230919_EMP212
EMP213,6:30,DEPT1,AZ,9/19/2023 6:49,1.13,AZ_20230919_EMP213
EMP214,6:30,DEPT3,AZ,9/19/2023 6:40,1.18,AZ_20230919_EMP214
EMP215,6:30,DEPT2,AZ,9/19/2023 6:32,1.18,AZ_20230919_EMP215
EMP216,6:30,DEPT4,AZ,9/19/2023 6:43,1.15,AZ_20230919_EMP216
EMP217,6:30,DEPT3,AZ,9/19/2023 6:56,1.1,AZ_20230919_EMP217
EMP218,6:30,DEPT3,AZ,9/19/2023 6:53,1.09,AZ_20230919_EMP218
EMP219,6:30,DEPT2,AZ,9/19/2023 6:49,1.13,AZ_20230919_EMP219
EMP220,6:30,DEPT4,AZ,9/19/2023 6:25,1.12,AZ_20230919_EMP220
EMP221,6:30,DEPT4,AZ,9/19/2023 6:54,1.1,AZ_20230919_EMP221
EMP222,8:30,DEPT4,AZ,9/19/2023 8:36,1.16,AZ_20230919_EMP222
EMP223,8:30,DEPT1,AZ,9/19/2023 8:14,1.14,AZ_20230919_EMP223
EMP224,8:30,DEPT4,AZ,9/19/2023 8:50,1.17,AZ_20230919_EMP224
EMP225,8:30,DEPT4,AZ,9/19/2023 8:53,1.17,AZ_20230919_EMP225
EMP226,8:30,DEPT3,AZ,9/19/2023 8:50,1.14,AZ_20230919_EMP226
EMP227,8:30,DEPT4,AZ,9/19/2023 8:55,1.17,AZ_20230919_EMP227
EMP228,8:30,DEPT3,AZ,9/19/2023 8:57,1.15,AZ_20230919_EMP228
EMP229,8:30,DEPT4,AZ,9/19/2023 9:15,1.13,AZ_20230919_EMP229
EMP230,8:30,DEPT1,AZ,9/19/2023 8:46,1.16,AZ_20230919_EMP230
EMP231,8:30,DEPT3,AZ,9/19/2023 9:12,1.13,AZ_20230919_EMP231
EMP232,8:30,DEPT3,AZ,9/19/2023 8:47,1.07,AZ_20230919_EMP232
EMP233,8:30,DEPT2,AZ,9/19/2023 8:56,1.11,AZ_20230919_EMP233
EMP234,8:30,DEPT1,AZ,9/19/2023 9:05,1.1,AZ_20230919_EMP234
EMP235,8:30,DEPT4,AZ,9/19/2023 8:41,1.07,AZ_20230919_EMP235
EMP236,8:30,DEPT4,AZ,9/19/2023 8:45,1.04,AZ_20230919_EMP236
EMP237,8:30,DEPT4,AZ,9/19/2023 8:50,1.17,AZ_20230919_EMP237
EMP238,8:30,DEPT3,AZ,9/19/2023 8:40,1.15,AZ_20230919_EMP238
EMP239,8:30,DEPT2,AZ,9/19/2023 9:04,1.08,AZ_20230919_EMP239
EMP240,8:30,DEPT3,AZ,9/19/2023 8:46,1.15,AZ_20230919_EMP240
EMP241,8:30,DEPT4,AZ,9/19/2023 8:45,1.11,AZ_20230919_EMP241
EMP242,8:30,DEPT4,AZ,9/19/2023 8:46,1.13,AZ_20230919_EMP242
EMP243,8:30,DEPT3,AZ,9/19/2023 8:35,1.09,AZ_20230919_EMP243
EMP244,8:30,DEPT4,AZ,9/19/2023 9:03,1.06,AZ_20230919_EMP244
EMP245,8:30,DEPT1,AZ,9/19/2023 8:35,1.1,AZ_20230919_EMP245
EMP246,8:30,DEPT1,AZ,9/19/2023 8:30,1.12,AZ_20230919_EMP246
EMP247,8:30,DEPT1,AZ,9/19/2023 8:46,1.18,AZ_20230919_EMP247
EMP248,8:30,DEPT4,AZ,9/19/2023 9:14,1.17,AZ_20230919_EMP248
EMP249,8:30,DEPT3,AZ,9/19/2023 8:59,1.15,AZ_20230919_EMP249
EMP250,8:30,DEPT2,AZ,9/19/2023 8:36,1.11,AZ_20230919_EMP250
EMP251,8:30,DEPT1,AZ,9/19/2023 8:43,1.1,AZ_20230919_EMP251
EMP252,8:30,DEPT1,AZ,9/19/2023 8:50,1.13,AZ_20230919_EMP252
EMP253,8:30,DEPT4,AZ,9/19/2023 8:55,1.13,AZ_20230919_EMP253
EMP254,8:30,DEPT3,AZ,9/19/2023 8:56,1.1,AZ_20230919_EMP254
EMP255,8:30,DEPT3,AZ,9/19/2023 8:25,1.16,AZ_20230919_EMP255
EMP256,8:30,DEPT2,AZ,9/19/2023 8:51,1.15,AZ_20230919_EMP256
EMP257,8:30,DEPT3,AZ,9/19/2023 8:48,1.18,AZ_20230919_EMP257
EMP258,8:30,DEPT4,AZ,9/19/2023 8:55,1.16,AZ_20230919_EMP258
EMP259,8:30,DEPT2,AZ,9/19/2023 8:40,1.14,AZ_20230919_EMP259
EMP260,8:30,DEPT3,AZ,9/19/2023 8:57,1.18,AZ_20230919_EMP260
EMP261,8:30,DEPT4,AZ,9/19/2023 8:29,1.15,AZ_20230919_EMP261
EMP262,8:30,DEPT4,AZ,9/19/2023 8:53,1.13,AZ_20230919_EMP262
EMP263,8:30,DEPT3,AZ,9/19/2023 8:40,1.15,AZ_20230919_EMP263
EMP264,8:30,DEPT4,AZ,9/19/2023 9:07,1.13,AZ_20230919_EMP264
EMP265,8:30,DEPT3,AZ,9/19/2023 8:29,1.08,AZ_20230919_EMP265
EMP266,8:30,DEPT2,AZ,9/19/2023 8:40,1.1,AZ_20230919_EMP266
EMP267,8:30,DEPT3,AZ,9/19/2023 8:56,1.1,AZ_20230919_EMP267
EMP268,8:30,DEPT1,AZ,9/19/2023 8:47,1.06,AZ_20230919_EMP268
EMP269,8:30,DEPT4,AZ,9/19/2023 8:41,1.04,AZ_20230919_EMP269
EMP270,8:30,DEPT4,AZ,9/19/2023 8:30,1.17,AZ_20230919_EMP270
EMP271,8:30,DEPT3,AZ,9/19/2023 8:44,1.14,AZ_20230919_EMP271
EMP272,8:30,DEPT3,AZ,9/19/2023 8:53,1.09,AZ_20230919_EMP272
EMP273,8:30,DEPT2,AZ,9/19/2023 9:12,1.16,AZ_20230919_EMP273
EMP274,8:30,DEPT4,AZ,9/19/2023 8:52,1.1,AZ_20230919_EMP274
EMP275,8:30,DEPT4,AZ,9/19/2023 8:57,1.14,AZ_20230919_EMP275
EMP276,8:30,DEPT2,AZ,9/19/2023 8:51,1.1,AZ_20230919_EMP276
EMP277,8:30,DEPT2,AZ,9/19/2023 8:43,1.07,AZ_20230919_EMP277
EMP278,8:30,DEPT4,AZ,9/19/2023 8:48,1.1,AZ_20230919_EMP278
EMP279,8:30,DEPT3,AZ,9/19/2023 8:57,1.13,AZ_20230919_EMP279
EMP280,8:30,DEPT1,AZ,9/19/2023 8:55,1.18,AZ_20230919_EMP280
EMP281,8:30,DEPT4,AZ,9/19/2023 8:46,1.18,AZ_20230919_EMP281
EMP282,8:30,DEPT3,AZ,9/19/2023 8:45,1.14,AZ_20230919_EMP282
EMP283,8:30,DEPT3,AZ,9/19/2023 8:52,1.11,AZ_20230919_EMP283
EMP284,8:30,DEPT4,AZ,9/19/2023 8:58,1.1,AZ_20230919_EMP284
EMP285,8:30,DEPT3,AZ,9/19/2023 8:37,1.13,AZ_20230919_EMP285
EMP286,8:30,DEPT1,AZ,9/19/2023 8:56,1.13,AZ_20230919_EMP286
EMP287,8:30,DEPT1,AZ,9/19/2023 8:51,1.1,AZ_20230919_EMP287
EMP288,8:30,DEPT4,AZ,9/19/2023 8:52,1.16,AZ_20230919_EMP288
EMP289,8:30,DEPT2,AZ,9/19/2023 8:50,1.14,AZ_20230919_EMP289
EMP290,8:30,DEPT2,AZ,9/19/2023 8:57,1.17,AZ_20230919_EMP290
EMP291,8:30,DEPT1,AZ,9/19/2023 8:42,1.16,AZ_20230919_EMP291
EMP292,8:30,DEPT1,AZ,9/19/2023 8:48,1.14,AZ_20230919_EMP292
EMP293,8:30,DEPT4,AZ,9/19/2023 8:37,1.17,AZ_20230919_EMP293
EMP294,8:30,DEPT3,AZ,9/19/2023 8:43,1.16,AZ_20230919_EMP294
EMP295,8:30,DEPT2,AZ,9/19/2023 8:51,1.13,AZ_20230919_EMP295
EMP296,8:30,DEPT4,AZ,9/19/2023 8:53,1.16,AZ_20230919_EMP296
EMP297,8:30,DEPT1,AZ,9/19/2023 8:59,1.13,AZ_20230919_EMP297
EMP298,8:30,DEPT4,AZ,9/19/2023 9:04,1.08,AZ_20230919_EMP298
EMP299,8:30,DEPT3,AZ,9/19/2023 8:50,1.1,AZ_20230919_EMP299
EMP300,8:30,DEPT3,AZ,9/19/2023 9:00,1.1,AZ_20230919_EMP300
EMP301,8:30,DEPT1,AZ,9/19/2023 8:48,1.06,AZ_20230919_EMP301
EMP302,8:30,DEPT4,AZ,9/19/2023 8:58,1.04,AZ_20230919_EMP302
EMP303,8:30,DEPT3,AZ,9/19/2023 8:51,1.16,AZ_20230919_EMP303
EMP304,8:30,DEPT4,AZ,9/19/2023 8:39,1.15,AZ_20230919_EMP304
EMP305,8:30,DEPT1,AZ,9/19/2023 8:54,1.09,AZ_20230919_EMP305
EMP306,8:30,DEPT4,AZ,9/19/2023 8:51,1.16,AZ_20230919_EMP306
EMP307,8:30,DEPT1,AZ,9/19/2023 8:39,1.1,AZ_20230919_EMP307
EMP308,8:30,DEPT2,AZ,9/19/2023 8:28,1.13,AZ_20230919_EMP308
EMP309,8:30,DEPT4,AZ,9/19/2023 8:59,1.09,AZ_20230919_EMP309
EMP310,8:30,DEPT2,AZ,9/19/2023 8:47,1.06,AZ_20230919_EMP310
EMP311,8:30,DEPT2,AZ,9/19/2023 8:41,1.1,AZ_20230919_EMP311
EMP312,8:30,DEPT4,AZ,9/19/2023 8:30,1.12,AZ_20230919_EMP312
EMP313,8:30,DEPT4,AZ,9/19/2023 8:59,1.18,AZ_20230919_EMP313
EMP314,8:30,DEPT4,AZ,9/19/2023 9:10,1.18,AZ_20230919_EMP314
EMP315,8:30,DEPT4,AZ,9/19/2023 8:29,1.15,AZ_20230919_EMP315
EMP316,8:30,DEPT4,AZ,9/19/2023 9:09,1.1,AZ_20230919_EMP316
EMP317,8:30,DEPT3,AZ,9/19/2023 8:36,1.09,AZ_20230919_EMP317
EMP318,8:30,DEPT4,AZ,9/19/2023 8:53,1.13,AZ_20230919_EMP318
EMP319,8:30,DEPT3,AZ,9/19/2023 8:44,1.13,AZ_20230919_EMP319
EMP320,8:30,DEPT3,AZ,9/19/2023 8:32,1.1,AZ_20230919_EMP320
EMP321,8:30,DEPT4,AZ,9/19/2023 8:46,1.16,AZ_20230919_EMP321
EMP322,8:30,DEPT4,AZ,9/19/2023 8:53,1.15,AZ_20230919_EMP322
EMP323,8:30,DEPT4,AZ,9/19/2023 8:41,1.17,AZ_20230919_EMP323
EMP324,8:30,DEPT4,AZ,9/19/2023 8:29,1.17,AZ_20230919_EMP324
EMP325,8:30,DEPT4,AZ,9/19/2023 8:53,1.15,AZ_20230919_EMP325
EMP326,8:30,DEPT3,AZ,9/19/2023 8:32,1.17,AZ_20230919_EMP326
EMP327,8:30,DEPT3,AZ,9/19/2023 8:55,1.16,AZ_20230919_EMP327
EMP328,8:30,DEPT3,AZ,9/19/2023 8:48,1.13,AZ_20230919_EMP328
EMP329,8:30,DEPT3,AZ,9/19/2023 8:42,1.15,AZ_20230919_EMP329
EMP330,8:30,DEPT4,AZ,9/19/2023 8:46,1.13,AZ_20230919_EMP330
EMP331,8:30,DEPT3,AZ,9/19/2023 8:57,1.07,AZ_20230919_EMP331
EMP332,8:30,DEPT3,AZ,9/19/2023 8:39,1.11,AZ_20230919_EMP332
EMP333,8:30,DEPT2,AZ,9/19/2023 8:56,1.09,AZ_20230919_EMP333
EMP334,8:30,DEPT4,AZ,9/19/2023 8:55,1.06,AZ_20230919_EMP334
EMP335,8:30,DEPT4,AZ,9/19/2023 8:50,1.05,AZ_20230919_EMP335
EMP336,8:30,DEPT3,AZ,9/19/2023 8:50,1.17,AZ_20230919_EMP336
EMP337,8:30,DEPT4,AZ,9/19/2023 8:51,1.15,AZ_20230919_EMP337
EMP338,8:30,DEPT1,AZ,9/19/2023 8:56,1.08,AZ_20230919_EMP338
EMP339,8:30,DEPT3,AZ,9/19/2023 8:57,1.16,AZ_20230919_EMP339
EMP340,8:30,DEPT4,AZ,9/19/2023 8:47,1.1,AZ_20230919_EMP340
EMP341,8:30,DEPT3,AZ,9/19/2023 8:47,1.14,AZ_20230919_EMP341
EMP342,8:30,DEPT4,AZ,9/19/2023 8:35,1.1,AZ_20230919_EMP342
EMP343,8:30,DEPT4,AZ,9/19/2023 8:58,1.07,AZ_20230919_EMP343
EMP344,8:30,DEPT4,AZ,9/19/2023 8:49,1.11,AZ_20230919_EMP344
EMP345,8:30,DEPT4,AZ,9/19/2023 8:50,1.13,AZ_20230919_EMP345
EMP346,8:30,DEPT4,AZ,9/19/2023 8:58,1.18,AZ_20230919_EMP346
EMP347,8:30,DEPT4,AZ,9/19/2023 8:40,1.18,AZ_20230919_EMP347
EMP348,8:30,DEPT4,AZ,9/19/2023 8:23,1.14,AZ_20230919_EMP348
EMP349,8:30,DEPT2,AZ,9/19/2023 8:56,1.1,AZ_20230919_EMP349
EMP350,8:30,DEPT3,AZ,9/19/2023 8:25,1.09,AZ_20230919_EMP350
EMP351,8:30,DEPT4,AZ,9/19/2023 8:37,1.14,AZ_20230919_EMP351
EMP352,8:30,DEPT3,AZ,9/19/2023 8:55,1.13,AZ_20230919_EMP352
EMP353,8:30,DEPT2,AZ,9/19/2023 8:48,1.09,AZ_20230919_EMP353
EMP354,8:30,DEPT3,AZ,9/19/2023 8:51,1.16,AZ_20230919_EMP354
EMP355,9:00,DEPT1,AZ,9/19/2023 9:19,1.14,AZ_20230919_EMP355
EMP356,9:00,DEPT4,AZ,9/19/2023 9:36,1.18,AZ_20230919_EMP356
EMP357,9:00,DEPT1,AZ,9/19/2023 9:19,1.17,AZ_20230919_EMP357
EMP358,9:00,DEPT4,AZ,9/19/2023 9:25,1.15,AZ_20230919_EMP358
EMP359,9:00,DEPT4,AZ,9/19/2023 9:14,1.18,AZ_20230919_EMP359
EMP360,9:00,DEPT4,AZ,9/19/2023 9:14,1.16,AZ_20230919_EMP360
EMP361,9:00,DEPT4,AZ,9/19/2023 9:29,1.13,AZ_20230919_EMP361
EMP362,9:00,DEPT4,AZ,9/19/2023 8:57,1.15,AZ_20230919_EMP362
EMP363,9:00,DEPT2,AZ,9/19/2023 9:17,1.13,AZ_20230919_EMP363
EMP364,9:00,DEPT4,AZ,9/19/2023 8:47,1.08,AZ_20230919_EMP364
EMP365,9:00,DEPT4,AZ,9/19/2023 9:20,1.1,AZ_20230919_EMP365
EMP366,9:00,DEPT1,AZ,9/19/2023 9:25,1.09,AZ_20230919_EMP366
EMP367,9:00,DEPT4,AZ,9/19/2023 9:03,1.06,AZ_20230919_EMP367
EMP368,9:00,DEPT3,AZ,9/19/2023 9:17,1.04,AZ_20230919_EMP368
EMP369,9:00,DEPT3,AZ,9/19/2023 9:13,1.17,AZ_20230919_EMP369
EMP370,9:00,DEPT3,AZ,9/19/2023 9:25,1.14,AZ_20230919_EMP370
EMP371,9:00,DEPT3,AZ,9/19/2023 9:21,1.08,AZ_20230919_EMP371
EMP372,9:00,DEPT1,AZ,9/19/2023 9:22,1.15,AZ_20230919_EMP372
EMP373,9:00,DEPT3,AZ,9/19/2023 9:26,1.1,AZ_20230919_EMP373
EMP374,9:00,DEPT4,AZ,9/19/2023 9:20,1.13,AZ_20230919_EMP374
EMP375,9:00,DEPT3,AZ,9/19/2023 9:10,1.1,AZ_20230919_EMP375
EMP376,9:00,DEPT4,AZ,9/19/2023 9:01,1.06,AZ_20230919_EMP376
EMP377,9:00,DEPT3,AZ,9/19/2023 9:21,1.1,AZ_20230919_EMP377
EMP378,9:00,DEPT4,AZ,9/19/2023 9:20,1.12,AZ_20230919_EMP378
EMP379,9:00,DEPT2,AZ,9/19/2023 9:22,1.17,AZ_20230919_EMP379
EMP380,9:00,DEPT2,AZ,9/19/2023 9:25,1.17,AZ_20230919_EMP380
EMP381,9:00,DEPT4,AZ,9/19/2023 9:06,1.15,AZ_20230919_EMP381
EMP382,9:00,DEPT4,AZ,9/19/2023 9:10,1.11,AZ_20230919_EMP382
EMP383,9:00,DEPT1,AZ,9/19/2023 9:20,1.1,AZ_20230919_EMP383
EMP384,9:00,DEPT4,AZ,9/19/2023 9:27,1.14,AZ_20230919_EMP384
EMP385,9:00,DEPT4,AZ,9/19/2023 9:10,1.13,AZ_20230919_EMP385
EMP386,9:00,DEPT4,AZ,9/19/2023 9:20,1.09,AZ_20230919_EMP386
EMP387,9:00,DEPT2,AZ,9/19/2023 9:24,1.16,AZ_20230919_EMP387
EMP388,9:00,DEPT3,AZ,9/19/2023 9:17,1.15,AZ_20230919_EMP388
EMP389,9:00,DEPT3,AZ,9/19/2023 9:28,1.18,AZ_20230919_EMP389
EMP390,9:00,DEPT4,AZ,9/19/2023 9:17,1.16,AZ_20230919_EMP390
EMP391,9:00,DEPT4,AZ,9/19/2023 9:06,1.15,AZ_20230919_EMP391
EMP392,9:00,DEPT3,AZ,9/19/2023 9:12,1.17,AZ_20230919_EMP392
EMP393,9:00,DEPT2,AZ,9/19/2023 9:15,1.15,AZ_20230919_EMP393
EMP394,9:00,DEPT4,AZ,9/19/2023 9:25,1.13,AZ_20230919_EMP394
EMP395,9:00,DEPT4,AZ,9/19/2023 9:23,1.16,AZ_20230919_EMP395
EMP396,9:00,DEPT1,AZ,9/19/2023 9:11,1.13,AZ_20230919_EMP396
EMP397,9:00,DEPT1,AZ,9/19/2023 9:15,1.07,AZ_20230919_EMP397
EMP398,9:00,DEPT4,AZ,9/19/2023 9:30,1.11,AZ_20230919_EMP398
EMP399,9:00,DEPT1,AZ,9/19/2023 8:50,1.15,AZ_20230919_EMP399
EMP400,9:00,DEPT2,AZ,9/19/2023 9:40,1.13,AZ_20230919_EMP400
EMP201,6:30,DEPT4,AZ,9/20/2023 6:40,1.15,AZ_20230920_EMP201
EMP202,6:30,DEPT1,AZ,9/20/2023 6:51,1.15,AZ_20230920_EMP202
EMP203,6:30,DEPT1,AZ,9/20/2023 6:58,1.11,AZ_20230920_EMP203
EMP204,6:30,DEPT4,AZ,9/20/2023 6:50,1.15,AZ_20230920_EMP204
EMP205,6:30,DEPT3,AZ,9/20/2023 6:42,1.11,AZ_20230920_EMP205
EMP206,6:30,DEPT4,AZ,9/20/2023 6:48,1.14,AZ_20230920_EMP206
EMP207,6:30,DEPT4,AZ,9/20/2023 6:57,1.17,AZ_20230920_EMP207
EMP208,6:30,DEPT2,AZ,9/20/2023 6:35,1.16,AZ_20230920_EMP208
EMP209,6:30,DEPT1,AZ,9/20/2023 6:57,1.19,AZ_20230920_EMP209
EMP210,6:30,DEPT3,AZ,9/20/2023 6:58,1.18,AZ_20230920_EMP210
EMP211,6:30,DEPT4,AZ,9/20/2023 6:56,1.17,AZ_20230920_EMP211
EMP212,6:30,DEPT4,AZ,9/20/2023 6:43,1.17,AZ_20230920_EMP212
EMP213,6:30,DEPT1,AZ,9/20/2023 6:46,1.18,AZ_20230920_EMP213
EMP214,6:30,DEPT3,AZ,9/20/2023 6:59,1.2,AZ_20230920_EMP214
EMP215,6:30,DEPT2,AZ,9/20/2023 6:37,1.16,AZ_20230920_EMP215
EMP216,6:30,DEPT4,AZ,9/20/2023 6:51,1.16,AZ_20230920_EMP216
EMP217,6:30,DEPT3,AZ,9/20/2023 6:39,1.2,AZ_20230920_EMP217
EMP218,6:30,DEPT3,AZ,9/20/2023 6:47,1.14,AZ_20230920_EMP218
EMP219,6:30,DEPT2,AZ,9/20/2023 6:36,1.15,AZ_20230920_EMP219
EMP220,6:30,DEPT4,AZ,9/20/2023 6:59,1.14,AZ_20230920_EMP220
EMP221,6:30,DEPT4,AZ,9/20/2023 6:55,1.16,AZ_20230920_EMP221
EMP222,8:30,DEPT4,AZ,9/20/2023 8:48,1.15,AZ_20230920_EMP222
EMP223,8:30,DEPT1,AZ,9/20/2023 8:59,1.14,AZ_20230920_EMP223
EMP224,8:30,DEPT4,AZ,9/20/2023 8:30,1.12,AZ_20230920_EMP224
EMP225,8:30,DEPT4,AZ,9/20/2023 8:48,1.15,AZ_20230920_EMP225
EMP226,8:30,DEPT3,AZ,9/20/2023 8:39,1.18,AZ_20230920_EMP226
EMP227,8:30,DEPT4,AZ,9/20/2023 8:52,1.18,AZ_20230920_EMP227
EMP228,8:30,DEPT3,AZ,9/20/2023 8:45,1.16,AZ_20230920_EMP228
EMP229,8:30,DEPT4,AZ,9/20/2023 8:48,1.18,AZ_20230920_EMP229
EMP230,8:30,DEPT1,AZ,9/20/2023 9:20,1.15,AZ_20230920_EMP230
EMP231,8:30,DEPT3,AZ,9/20/2023 8:48,1.19,AZ_20230920_EMP231
EMP232,8:30,DEPT3,AZ,9/20/2023 8:35,1.16,AZ_20230920_EMP232
EMP233,8:30,DEPT2,AZ,9/20/2023 8:39,1.22,AZ_20230920_EMP233
EMP234,8:30,DEPT1,AZ,9/20/2023 8:49,1.19,AZ_20230920_EMP234
EMP235,8:30,DEPT4,AZ,9/20/2023 8:31,1.2,AZ_20230920_EMP235
EMP236,8:30,DEPT4,AZ,9/20/2023 8:48,1.18,AZ_20230920_EMP236
EMP237,8:30,DEPT4,AZ,9/20/2023 8:53,1.22,AZ_20230920_EMP237
EMP238,8:30,DEPT3,AZ,9/20/2023 8:55,1.15,AZ_20230920_EMP238
EMP239,8:30,DEPT2,AZ,9/20/2023 8:54,1.23,AZ_20230920_EMP239
EMP240,8:30,DEPT3,AZ,9/20/2023 8:31,1.12,AZ_20230920_EMP240
EMP241,8:30,DEPT4,AZ,9/20/2023 8:52,1.12,AZ_20230920_EMP241
EMP242,8:30,DEPT4,AZ,9/20/2023 8:44,1.25,AZ_20230920_EMP242
EMP243,8:30,DEPT3,AZ,9/20/2023 8:56,1.24,AZ_20230920_EMP243
EMP244,8:30,DEPT4,AZ,9/20/2023 8:46,1.16,AZ_20230920_EMP244
EMP245,8:30,DEPT1,AZ,9/20/2023 9:22,1.15,AZ_20230920_EMP245
EMP246,8:30,DEPT1,AZ,9/20/2023 8:45,1.1,AZ_20230920_EMP246
EMP247,8:30,DEPT1,AZ,9/20/2023 8:58,1.14,AZ_20230920_EMP247
EMP248,8:30,DEPT4,AZ,9/20/2023 8:29,1.1,AZ_20230920_EMP248
EMP249,8:30,DEPT3,AZ,9/20/2023 8:41,1.15,AZ_20230920_EMP249
EMP250,8:30,DEPT2,AZ,9/20/2023 8:53,1.16,AZ_20230920_EMP250
EMP251,8:30,DEPT1,AZ,9/20/2023 8:29,1.17,AZ_20230920_EMP251
EMP252,8:30,DEPT1,AZ,9/20/2023 8:52,1.18,AZ_20230920_EMP252
EMP253,8:30,DEPT4,AZ,9/20/2023 8:51,1.18,AZ_20230920_EMP253
EMP254,8:30,DEPT3,AZ,9/20/2023 8:55,1.17,AZ_20230920_EMP254
EMP255,8:30,DEPT3,AZ,9/20/2023 9:20,1.18,AZ_20230920_EMP255
EMP256,8:30,DEPT2,AZ,9/20/2023 8:56,1.17,AZ_20230920_EMP256
EMP257,8:30,DEPT3,AZ,9/20/2023 8:43,1.19,AZ_20230920_EMP257
EMP258,8:30,DEPT4,AZ,9/20/2023 8:44,1.16,AZ_20230920_EMP258
EMP259,8:30,DEPT2,AZ,9/20/2023 8:47,1.16,AZ_20230920_EMP259
EMP260,8:30,DEPT3,AZ,9/20/2023 8:54,1.21,AZ_20230920_EMP260
EMP261,8:30,DEPT4,AZ,9/20/2023 8:55,1.14,AZ_20230920_EMP261
EMP262,8:30,DEPT4,AZ,9/20/2023 8:58,1.14,AZ_20230920_EMP262
EMP263,8:30,DEPT3,AZ,9/20/2023 8:47,1.14,AZ_20230920_EMP263
EMP264,8:30,DEPT4,AZ,9/20/2023 8:57,1.16,AZ_20230920_EMP264
EMP265,8:30,DEPT3,AZ,9/20/2023 8:46,1.16,AZ_20230920_EMP265
EMP266,8:30,DEPT2,AZ,9/20/2023 8:43,1.15,AZ_20230920_EMP266
EMP267,8:30,DEPT3,AZ,9/20/2023 8:33,1.12,AZ_20230920_EMP267
EMP268,8:30,DEPT1,AZ,9/20/2023 8:56,1.15,AZ_20230920_EMP268
EMP269,8:30,DEPT4,AZ,9/20/2023 8:52,1.18,AZ_20230920_EMP269
EMP270,8:30,DEPT4,AZ,9/20/2023 8:41,1.17,AZ_20230920_EMP270
EMP271,8:30,DEPT3,AZ,9/20/2023 8:49,1.15,AZ_20230920_EMP271
EMP272,8:30,DEPT3,AZ,9/20/2023 8:56,1.19,AZ_20230920_EMP272
EMP273,8:30,DEPT2,AZ,9/20/2023 8:42,1.14,AZ_20230920_EMP273
EMP274,8:30,DEPT4,AZ,9/20/2023 8:23,1.19,AZ_20230920_EMP274
EMP275,8:30,DEPT4,AZ,9/20/2023 8:53,1.17,AZ_20230920_EMP275
EMP276,8:30,DEPT2,AZ,9/20/2023 8:23,1.22,AZ_20230920_EMP276
EMP277,8:30,DEPT2,AZ,9/20/2023 8:53,1.19,AZ_20230920_EMP277
EMP278,8:30,DEPT4,AZ,9/20/2023 8:40,1.19,AZ_20230920_EMP278
EMP279,8:30,DEPT3,AZ,9/20/2023 8:51,1.19,AZ_20230920_EMP279
EMP280,8:30,DEPT1,AZ,9/20/2023 8:59,1.21,AZ_20230920_EMP280
EMP281,8:30,DEPT4,AZ,9/20/2023 8:53,1.16,AZ_20230920_EMP281
EMP282,8:30,DEPT3,AZ,9/20/2023 8:37,1.23,AZ_20230920_EMP282
EMP283,8:30,DEPT3,AZ,9/20/2023 8:50,1.11,AZ_20230920_EMP283
